County;Year;Month;Volume per capita;County Coordinates
Jones;2013;6;0.075659743;(42.1212397, -91.1314352)
Keokuk;2013;6;0.019819079;(41.336465, -92.1786426)
Kossuth;2013;6;0.227397546;(43.20413, -94.2067199)
Lee;2013;6;0.122627097;(40.6419764, -91.479264)
Linn;2013;6;0.164395264;(42.0789478, -91.5989646)
Louisa;2013;6;0.029935603;(41.2185073, -91.2596184)
Lucas;2013;6;0.055686162;(41.0293738, -93.3277207)
Lyon;2013;6;0.089078239;(43.380497, -96.2102924)
Madison;2013;6;0.061538611;(41.3307142, -94.0155619)
Mahaska;2013;6;0.062002232;(41.3352035, -92.6409094)
Marion;2013;6;0.077667676;(41.3344515, -93.0994367)
Marshall;2013;6;0.106472026;(42.0358499, -92.9987706)
Mills;2013;6;0.053731133;(41.0334523, -95.6213267)
Mitchell;2013;6;0.066715746;(43.3564124, -92.7890315)
Monona;2013;6;0.085840718;(42.0516663, -95.9599235)
Monroe;2013;6;0.042698671;(41.0297826, -92.8689877)
Montgomery;2013;6;0.079137251;(41.03014, -95.1563758)
Muscatine;2013;6;0.089267429;(41.4839221, -91.1127562)
O'Brien;2013;6;0.133587297;(43.0837527, -95.6248784)
Osceola;2013;6;0.070624198;(43.3785704, -95.6236852)
Page;2013;6;0.103886308;(40.7391444, -95.1501747)
Palo Alto;2013;6;0.108095862;(43.0820643, -94.6781371)
Plymouth;2013;6;0.079872773;(42.7378346, -96.2140431)
Pocahontas;2013;6;0.066527426;(42.7341351, -94.6787466)
Polk;2013;6;0.176390587;(41.6855048, -93.5735335)
Pottawattamie;2013;6;0.142364831;(41.3366123, -95.5423935)
Poweshiek;2013;6;0.09841128;(41.6864422, -92.5314684)
Ringgold;2013;6;0.047812626;(40.7352023, -94.2439719)
Sac;2013;6;0.099322169;(42.3862604, -95.1053946)
Scott;2013;6;0.159455874;(41.6370978, -90.6232428)
Shelby;2013;6;0.076889188;(41.6850926, -95.3102113)
Sioux;2013;6;0.052310037;(43.0826174, -96.1778827)
Story;2013;6;0.100593824;(42.0362415, -93.4650448)
Tama;2013;6;0.046400826;(42.0798117, -92.5325425)
Taylor;2013;6;0.025279473;(40.7374324, -94.6964148)
Union;2013;6;0.12141588;(41.0277304, -94.2423792)
Van Buren;2013;6;0.033467796;(40.7532294, -91.9499871)
Wapello;2013;6;0.098908778;(41.0305845, -92.4094499)
Warren;2013;6;0.06379298;(41.3343735, -93.5613594)
Washington;2013;6;0.081186363;(41.335591, -91.7178676)
Wayne;2013;6;0.013675964;(40.7394702, -93.3273639)
Webster;2013;6;0.119039719;(42.4279662, -94.1817881)
Winnebago;2013;6;0.10342613;(43.3775678, -93.7341955)
Winneshiek;2013;6;0.100009118;(43.2906746, -91.8437074)
Woodbury;2013;6;0.136278585;(42.3897169, -96.0447673)
Worth;2013;6;0.047467645;(43.3773984, -93.2608476)
Wright;2013;6;0.077513867;(42.7331189, -93.7351465)
Adair;2013;7;0.103843238;(41.3307464, -94.4709413)
Adams;2013;7;0.059337102;(41.0289839, -94.6991849)
Allamakee;2013;7;0.138149598;(43.2842838, -91.3780923)
Appanoose;2013;7;0.117006324;(40.7431635, -92.8686104)
Audubon;2013;7;0.057421942;(41.6845893, -94.9058222)
Benton;2013;7;0.044714075;(42.0801864, -92.0656912)
Black Hawk;2013;7;0.162309442;(42.4700957, -92.3088197)
Boone;2013;7;0.139934939;(42.0365493, -93.931671)
Bremer;2013;7;0.134818703;(42.7745873, -92.3180548)
Buchanan;2013;7;0.121479051;(42.4707777, -91.8378392)
Buena Vista;2013;7;0.133336406;(42.7354936, -95.151149)
Butler;2013;7;0.039442516;(42.7315661, -92.7901934)
Calhoun;2013;7;0.08552839;(42.3851848, -94.6404136)
Carroll;2013;7;0.188344532;(42.0362382, -94.8605593)
Cass;2013;7;0.146471369;(41.3314876, -94.9278266)
Cedar;2013;7;0.041718117;(41.7723207, -91.1324125)
Cerro Gordo;2013;7;0.255697279;(43.0815577, -93.2608184)
Cherokee;2013;7;0.159405624;(42.7356226, -95.6238055)
Chickasaw;2013;7;0.065595859;(43.0600414, -92.3176637)
Clarke;2013;7;0.097281774;(41.0290323, -93.7851579)
Clay;2013;7;0.194596156;(43.0825804, -95.1509194)
Clayton;2013;7;0.074467738;(42.8447493, -91.3414328)
Clinton;2013;7;0.117187966;(41.8980358, -90.5319724)
Crawford;2013;7;0.088310394;(42.0372125, -95.3819678)
Dallas;2013;7;0.081439833;(41.6848862, -94.0397374)
Davis;2013;7;0.02435333;(40.7476891, -92.4097173)
Decatur;2013;7;0.028477281;(40.7376827, -93.7862815)
Delaware;2013;7;0.106768226;(42.471211, -91.3673502)
Des Moines;2013;7;0.145561031;(40.9231829, -91.1814707)
Dickinson;2013;7;0.687790946;(43.3779848, -95.1508301)
Dubuque;2013;7;0.150707909;(42.468832, -90.8824564)
Emmet;2013;7;0.111503706;(43.3780225, -94.6784803)
Fayette;2013;7;0.115052683;(42.8625919, -91.8443207)
Floyd;2013;7;0.154066729;(43.0599208, -92.7890033)
Franklin;2013;7;0.078048734;(42.7325458, -93.262473)
Greene;2013;7;0.06515724;(42.0362394, -94.3968356)
Grundy;2013;7;0.064863485;(42.4018651, -92.7914177)
Guthrie;2013;7;0.068454401;(41.6837548, -94.501055)
Hamilton;2013;7;0.106084094;(42.3837722, -93.7068085)
Hancock;2013;7;0.059646995;(43.0818861, -93.7342723)
Hardin;2013;7;0.196228348;(42.3838803, -93.2404025)
Harrison;2013;7;0.065397367;(41.6828528, -95.8169209)
Henry;2013;7;0.08523027;(40.9879383, -91.5445241)
Howard;2013;7;0.177492582;(43.3567673, -92.3171989)
Humboldt;2013;7;0.111196979;(42.7764686, -94.2071868)
Ida;2013;7;0.127028135;(42.3868747, -95.5134962)
Iowa;2013;7;0.177705633;(41.6863229, -92.065524)
Jackson;2013;7;0.127392619;(42.1717426, -90.5742294)
Jasper;2013;7;0.087613977;(41.6860394, -93.053765)
Jefferson;2013;7;0.10710092;(41.0317596, -91.9488774)
Johnson;2013;7;0.141490766;(41.6715511, -91.5880849)
Jones;2013;7;0.128925785;(42.1212397, -91.1314352)
Keokuk;2013;7;0.016069079;(41.336465, -92.1786426)
Kossuth;2013;7;0.240510963;(43.20413, -94.2067199)
Lee;2013;7;0.151613727;(40.6419764, -91.479264)
Linn;2013;7;0.172500936;(42.0789478, -91.5989646)
Louisa;2013;7;0.039957657;(41.2185073, -91.2596184)
Lucas;2013;7;0.057409625;(41.0293738, -93.3277207)
Lyon;2013;7;0.104486533;(43.380497, -96.2102924)
Madison;2013;7;0.071150242;(41.3307142, -94.0155619)
Mahaska;2013;7;0.077884847;(41.3352035, -92.6409094)
Marion;2013;7;0.122536504;(41.3344515, -93.0994367)
Marshall;2013;7;0.099709628;(42.0358499, -92.9987706)
Mills;2013;7;0.070982089;(41.0334523, -95.6213267)
Mitchell;2013;7;0.087311263;(43.3564124, -92.7890315)
Monona;2013;7;0.119377492;(42.0516663, -95.9599235)
Monroe;2013;7;0.068537227;(41.0297826, -92.8689877)
Montgomery;2013;7;0.096714437;(41.03014, -95.1563758)
Muscatine;2013;7;0.108401388;(41.4839221, -91.1127562)
O'Brien;2013;7;0.149144831;(43.0837527, -95.6248784)
Osceola;2013;7;0.075775032;(43.3785704, -95.6236852)
Page;2013;7;0.120387792;(40.7391444, -95.1501747)
Palo Alto;2013;7;0.168488918;(43.0820643, -94.6781371)
Plymouth;2013;7;0.111200433;(42.7378346, -96.2140431)
Pocahontas;2013;7;0.097248945;(42.7341351, -94.6787466)
Polk;2013;7;0.189925249;(41.6855048, -93.5735335)
Pottawattamie;2013;7;0.15868387;(41.3366123, -95.5423935)
Poweshiek;2013;7;0.132289974;(41.6864422, -92.5314684)
Ringgold;2013;7;0.047953357;(40.7352023, -94.2439719)
Sac;2013;7;0.118011364;(42.3862604, -95.1053946)
Scott;2013;7;0.175903887;(41.6370978, -90.6232428)
Shelby;2013;7;0.085991256;(41.6850926, -95.3102113)
Sioux;2013;7;0.092427004;(43.0826174, -96.1778827)
Story;2013;7;0.133717233;(42.0362415, -93.4650448)
Tama;2013;7;0.068776751;(42.0798117, -92.5325425)
Taylor;2013;7;0.040909091;(40.7374324, -94.6964148)
Union;2013;7;0.153271992;(41.0277304, -94.2423792)
Van Buren;2013;7;0.050992336;(40.7532294, -91.9499871)
Wapello;2013;7;0.133174156;(41.0305845, -92.4094499)
Warren;2013;7;0.061860269;(41.3343735, -93.5613594)
Washington;2013;7;0.09961442;(41.335591, -91.7178676)
Wayne;2013;7;0.022292385;(40.7394702, -93.3273639)
Webster;2013;7;0.148050761;(42.4279662, -94.1817881)
Winnebago;2013;7;0.161168283;(43.3775678, -93.7341955)
Winneshiek;2013;7;0.131813034;(43.2906746, -91.8437074)
Woodbury;2013;7;0.153715055;(42.3897169, -96.0447673)
Worth;2013;7;0.057292862;(43.3773984, -93.2608476)
Wright;2013;7;0.101367488;(42.7331189, -93.7351465)
Adair;2013;8;0.094024638;(41.3307464, -94.4709413)
Adams;2013;8;0.036014902;(41.0289839, -94.6991849)
Allamakee;2013;8;0.087961711;(43.2842838, -91.3780923)
Appanoose;2013;8;0.108365217;(40.7431635, -92.8686104)
Audubon;2013;8;0.051702781;(41.6845893, -94.9058222)
Benton;2013;8;0.046255349;(42.0801864, -92.0656912)
Black Hawk;2013;8;0.185789232;(42.4700957, -92.3088197)
Boone;2013;8;0.112178595;(42.0365493, -93.931671)
Bremer;2013;8;0.105131242;(42.7745873, -92.3180548)
Buchanan;2013;8;0.094948875;(42.4707777, -91.8378392)
Buena Vista;2013;8;0.122057054;(42.7354936, -95.151149)
Butler;2013;8;0.036671785;(42.7315661, -92.7901934)
Calhoun;2013;8;0.057666195;(42.3851848, -94.6404136)
Carroll;2013;8;0.216091635;(42.0362382, -94.8605593)
Cass;2013;8;0.091370772;(41.3314876, -94.9278266)
Cedar;2013;8;0.047810619;(41.7723207, -91.1324125)
Cerro Gordo;2013;8;0.204141846;(43.0815577, -93.2608184)
Cherokee;2013;8;0.117199023;(42.7356226, -95.6238055)
Chickasaw;2013;8;0.048664819;(43.0600414, -92.3176637)
Clarke;2013;8;0.101683072;(41.0290323, -93.7851579)
Clay;2013;8;0.154332198;(43.0825804, -95.1509194)
Clayton;2013;8;0.05643098;(42.8447493, -91.3414328)
Clinton;2013;8;0.127702843;(41.8980358, -90.5319724)
Crawford;2013;8;0.115078606;(42.0372125, -95.3819678)
Dallas;2013;8;0.107033617;(41.6848862, -94.0397374)
Davis;2013;8;0.019826642;(40.7476891, -92.4097173)
Decatur;2013;8;0.035596297;(40.7376827, -93.7862815)
Delaware;2013;8;0.070079606;(42.471211, -91.3673502)
Des Moines;2013;8;0.122794631;(40.9231829, -91.1814707)
Dickinson;2013;8;0.498333136;(43.3779848, -95.1508301)
Dubuque;2013;8;0.123011221;(42.468832, -90.8824564)
Emmet;2013;8;0.084726368;(43.3780225, -94.6784803)
Fayette;2013;8;0.089768293;(42.8625919, -91.8443207)
Floyd;2013;8;0.078296227;(43.0599208, -92.7890033)
Franklin;2013;8;0.080544451;(42.7325458, -93.262473)
Fremont;2013;8;0.003477093;(40.7455892, -95.6046765)
Greene;2013;8;0.057552959;(42.0362394, -94.3968356)
Grundy;2013;8;0.043576116;(42.4018651, -92.7914177)
Guthrie;2013;8;0.049299841;(41.6837548, -94.501055)
Hamilton;2013;8;0.081707953;(42.3837722, -93.7068085)
Hancock;2013;8;0.045813348;(43.0818861, -93.7342723)
Hardin;2013;8;0.154746504;(42.3838803, -93.2404025)
Harrison;2013;8;0.04600195;(41.6828528, -95.8169209)
Henry;2013;8;0.08919031;(40.9879383, -91.5445241)
Howard;2013;8;0.130374099;(43.3567673, -92.3171989)
Humboldt;2013;8;0.093631285;(42.7764686, -94.2071868)
Ida;2013;8;0.10535275;(42.3868747, -95.5134962)
Iowa;2013;8;0.171371706;(41.6863229, -92.065524)
Jackson;2013;8;0.09964736;(42.1717426, -90.5742294)
Jasper;2013;8;0.080260363;(41.6860394, -93.053765)
Jefferson;2013;8;0.068646982;(41.0317596, -91.9488774)
Johnson;2013;8;0.199568359;(41.6715511, -91.5880849)
Jones;2013;8;0.155933294;(42.1212397, -91.1314352)
Keokuk;2013;8;0.027495163;(41.336465, -92.1786426)
Kossuth;2013;8;0.158130384;(43.20413, -94.2067199)
Lee;2013;8;0.138814045;(40.6419764, -91.479264)
Linn;2013;8;0.170610493;(42.0789478, -91.5989646)
Louisa;2013;8;0.035125265;(41.2185073, -91.2596184)
Lucas;2013;8;0.077942666;(41.0293738, -93.3277207)
Lyon;2013;8;0.089980333;(43.380497, -96.2102924)
Madison;2013;8;0.071899838;(41.3307142, -94.0155619)
Mahaska;2013;8;0.061502343;(41.3352035, -92.6409094)
Marion;2013;8;0.090797637;(41.3344515, -93.0994367)
Marshall;2013;8;0.10384621;(42.0358499, -92.9987706)
Mills;2013;8;0.052122493;(41.0334523, -95.6213267)
Mitchell;2013;8;0.080600206;(43.3564124, -92.7890315)
Monona;2013;8;0.093243243;(42.0516663, -95.9599235)
Monroe;2013;8;0.053715217;(41.0297826, -92.8689877)
Montgomery;2013;8;0.092286236;(41.03014, -95.1563758)
Muscatine;2013;8;0.098427943;(41.4839221, -91.1127562)
O'Brien;2013;8;0.140424381;(43.0837527, -95.6248784)
Osceola;2013;8;0.057681322;(43.3785704, -95.6236852)
Page;2013;8;0.11960382;(40.7391444, -95.1501747)
Palo Alto;2013;8;0.123584452;(43.0820643, -94.6781371)
Plymouth;2013;8;0.094807353;(42.7378346, -96.2140431)
Pocahontas;2013;8;0.091954993;(42.7341351, -94.6787466)
Polk;2013;8;0.187613333;(41.6855048, -93.5735335)
Pottawattamie;2013;8;0.141948605;(41.3366123, -95.5423935)
Poweshiek;2013;8;0.098515688;(41.6864422, -92.5314684)
Ringgold;2013;8;0.082947326;(40.7352023, -94.2439719)
Sac;2013;8;0.096800239;(42.3862604, -95.1053946)
Scott;2013;8;0.158330344;(41.6370978, -90.6232428)
Shelby;2013;8;0.133875904;(41.6850926, -95.3102113)
Sioux;2013;8;0.060332327;(43.0826174, -96.1778827)
Story;2013;8;0.138669085;(42.0362415, -93.4650448)
Tama;2013;8;0.049487636;(42.0798117, -92.5325425)
Taylor;2013;8;0.023790556;(40.7374324, -94.6964148)
Union;2013;8;0.107439518;(41.0277304, -94.2423792)
Van Buren;2013;8;0.030052441;(40.7532294, -91.9499871)
Wapello;2013;8;0.09111321;(41.0305845, -92.4094499)
Warren;2013;8;0.083154727;(41.3343735, -93.5613594)
Washington;2013;8;0.081721435;(41.335591, -91.7178676)
Wayne;2013;8;0.026704795;(40.7394702, -93.3273639)
Webster;2013;8;0.126257504;(42.4279662, -94.1817881)
Winnebago;2013;8;0.106841701;(43.3775678, -93.7341955)
Winneshiek;2013;8;0.089695748;(43.2906746, -91.8437074)
Woodbury;2013;8;0.111749107;(42.3897169, -96.0447673)
Worth;2013;8;0.045757171;(43.3773984, -93.2608476)
Wright;2013;8;0.0851849;(42.7331189, -93.7351465)
Adair;2013;9;0.093705158;(41.3307464, -94.4709413)
Adams;2013;9;0.034095581;(41.0289839, -94.6991849)
Allamakee;2013;9;0.081376414;(43.2842838, -91.3780923)
Appanoose;2013;9;0.088465613;(40.7431635, -92.8686104)
Audubon;2013;9;0.050489678;(41.6845893, -94.9058222)
Benton;2013;9;0.04875282;(42.0801864, -92.0656912)
Black Hawk;2013;9;0.155301662;(42.4700957, -92.3088197)
Boone;2013;9;0.09638854;(42.0365493, -93.931671)
Bremer;2013;9;0.102269971;(42.7745873, -92.3180548)
Buchanan;2013;9;0.097097541;(42.4707777, -91.8378392)
Buena Vista;2013;9;0.099301863;(42.7354936, -95.151149)
Butler;2013;9;0.031940179;(42.7315661, -92.7901934)
Calhoun;2013;9;0.056910487;(42.3851848, -94.6404136)
Carroll;2013;9;0.151284935;(42.0362382, -94.8605593)
Cass;2013;9;0.166836171;(41.3314876, -94.9278266)
Cedar;2013;9;0.037651341;(41.7723207, -91.1324125)
Cerro Gordo;2013;9;0.22634032;(43.0815577, -93.2608184)
Cherokee;2013;9;0.089147163;(42.7356226, -95.6238055)
Chickasaw;2013;9;0.056338441;(43.0600414, -92.3176637)
Clarke;2013;9;0.088127637;(41.0290323, -93.7851579)
Clay;2013;9;0.167425496;(43.0825804, -95.1509194)
Clayton;2013;9;0.059341277;(42.8447493, -91.3414328)
Clinton;2013;9;0.100661155;(41.8980358, -90.5319724)
Crawford;2013;9;0.092713504;(42.0372125, -95.3819678)
Dallas;2013;9;0.085497448;(41.6848862, -94.0397374)
Davis;2013;9;0.019138914;(40.7476891, -92.4097173)
Decatur;2013;9;0.030601779;(40.7376827, -93.7862815)
Delaware;2013;9;0.1032564;(42.471211, -91.3673502)
Des Moines;2013;9;0.120112181;(40.9231829, -91.1814707)
Dickinson;2013;9;0.287604883;(43.3779848, -95.1508301)
Dubuque;2013;9;0.110633969;(42.468832, -90.8824564)
Emmet;2013;9;0.072650015;(43.3780225, -94.6784803)
Fayette;2013;9;0.089172683;(42.8625919, -91.8443207)
Floyd;2013;9;0.095254755;(43.0599208, -92.7890033)
Franklin;2013;9;0.079851513;(42.7325458, -93.262473)
Fremont;2013;9;0.006727941;(40.7455892, -95.6046765)
Greene;2013;9;0.068032321;(42.0362394, -94.3968356)
Grundy;2013;9;0.040717006;(42.4018651, -92.7914177)
Guthrie;2013;9;0.048053238;(41.6837548, -94.501055)
Hamilton;2013;9;0.084526076;(42.3837722, -93.7068085)
Hancock;2013;9;0.047712207;(43.0818861, -93.7342723)
Hardin;2013;9;0.155147609;(42.3838803, -93.2404025)
Harrison;2013;9;0.056999373;(41.6828528, -95.8169209)
Henry;2013;9;0.083505994;(40.9879383, -91.5445241)
Howard;2013;9;0.123752649;(43.3567673, -92.3171989)
Humboldt;2013;9;0.074737223;(42.7764686, -94.2071868)
Ida;2013;9;0.090237523;(42.3868747, -95.5134962)
Iowa;2013;9;0.161970023;(41.6863229, -92.065524)
Jackson;2013;9;0.120732957;(42.1717426, -90.5742294)
Jasper;2013;9;0.080328177;(41.6860394, -93.053765)
Jefferson;2013;9;0.075182478;(41.0317596, -91.9488774)
Johnson;2013;9;0.158569741;(41.6715511, -91.5880849)
Jones;2013;9;0.102302516;(42.1212397, -91.1314352)
Keokuk;2013;9;0.021155186;(41.336465, -92.1786426)
Kossuth;2013;9;0.136942052;(43.20413, -94.2067199)
Lee;2013;9;0.131941015;(40.6419764, -91.479264)
Linn;2013;9;0.153040766;(42.0789478, -91.5989646)
Louisa;2013;9;0.037404728;(41.2185073, -91.2596184)
Lucas;2013;9;0.045960166;(41.0293738, -93.3277207)
Lyon;2013;9;0.085695596;(43.380497, -96.2102924)
Madison;2013;9;0.057190307;(41.3307142, -94.0155619)
Mahaska;2013;9;0.074550324;(41.3352035, -92.6409094)
Marion;2013;9;0.078247198;(41.3344515, -93.0994367)
Marshall;2013;9;0.08817393;(42.0358499, -92.9987706)
Mills;2013;9;0.052763131;(41.0334523, -95.6213267)
Mitchell;2013;9;0.064228641;(43.3564124, -92.7890315)
Monona;2013;9;0.086854231;(42.0516663, -95.9599235)
Monroe;2013;9;0.056416395;(41.0297826, -92.8689877)
Montgomery;2013;9;0.07499471;(41.03014, -95.1563758)
Muscatine;2013;9;0.097125853;(41.4839221, -91.1127562)
O'Brien;2013;9;0.123892054;(43.0837527, -95.6248784)
Osceola;2013;9;0.060133184;(43.3785704, -95.6236852)
Page;2013;9;0.100321977;(40.7391444, -95.1501747)
Palo Alto;2013;9;0.100544819;(43.0820643, -94.6781371)
Plymouth;2013;9;0.081056349;(42.7378346, -96.2140431)
Pocahontas;2013;9;0.080115331;(42.7341351, -94.6787466)
Polk;2013;9;0.160083998;(41.6855048, -93.5735335)
Pottawattamie;2013;9;0.147714794;(41.3366123, -95.5423935)
Poweshiek;2013;9;0.111580109;(41.6864422, -92.5314684)
Ringgold;2013;9;0.05283072;(40.7352023, -94.2439719)
Sac;2013;9;0.087865829;(42.3862604, -95.1053946)
Scott;2013;9;0.137143134;(41.6370978, -90.6232428)
Shelby;2013;9;0.092985539;(41.6850926, -95.3102113)
Sioux;2013;9;0.062976142;(43.0826174, -96.1778827)
Story;2013;9;0.136961974;(42.0362415, -93.4650448)
Tama;2013;9;0.045362327;(42.0798117, -92.5325425)
Taylor;2013;9;0.024028269;(40.7374324, -94.6964148)
Union;2013;9;0.116513048;(41.0277304, -94.2423792)
Van Buren;2013;9;0.057883555;(40.7532294, -91.9499871)
Wapello;2013;9;0.089630434;(41.0305845, -92.4094499)
Warren;2013;9;0.056791417;(41.3343735, -93.5613594)
Washington;2013;9;0.09810902;(41.335591, -91.7178676)
Wayne;2013;9;0.01367283;(40.7394702, -93.3273639)
Webster;2013;9;0.095693075;(42.4279662, -94.1817881)
Winnebago;2013;9;0.113161179;(43.3775678, -93.7341955)
Winneshiek;2013;9;0.101636433;(43.2906746, -91.8437074)
Woodbury;2013;9;0.102366358;(42.3897169, -96.0447673)
Worth;2013;9;0.058090727;(43.3773984, -93.2608476)
Wright;2013;9;0.07694376;(42.7331189, -93.7351465)
Adair;2013;10;0.087660755;(41.3307464, -94.4709413)
Adams;2013;10;0.036248715;(41.0289839, -94.6991849)
Allamakee;2013;10;0.186393139;(43.2842838, -91.3780923)
Appanoose;2013;10;0.131060079;(40.7431635, -92.8686104)
Audubon;2013;10;0.070945231;(41.6845893, -94.9058222)
Benton;2013;10;0.06703649;(42.0801864, -92.0656912)
Black Hawk;2013;10;0.251073346;(42.4700957, -92.3088197)
Boone;2013;10;0.180298672;(42.0365493, -93.931671)
Bremer;2013;10;0.242176779;(42.7745873, -92.3180548)
Buchanan;2013;10;0.151713987;(42.4707777, -91.8378392)
Buena Vista;2013;10;0.246571415;(42.7354936, -95.151149)
Butler;2013;10;0.03444118;(42.7315661, -92.7901934)
Calhoun;2013;10;0.073694686;(42.3851848, -94.6404136)
Carroll;2013;10;0.386373551;(42.0362382, -94.8605593)
Cass;2013;10;0.244495541;(41.3314876, -94.9278266)
Cedar;2013;10;0.089566502;(41.7723207, -91.1324125)
Cerro Gordo;2013;10;0.302178479;(43.0815577, -93.2608184)
Cherokee;2013;10;0.167575349;(42.7356226, -95.6238055)
Chickasaw;2013;10;0.065947995;(43.0600414, -92.3176637)
Clarke;2013;10;0.134659816;(41.0290323, -93.7851579)
Clay;2013;10;0.238895511;(43.0825804, -95.1509194)
Clayton;2013;10;0.046930081;(42.8447493, -91.3414328)
Clinton;2013;10;0.172150671;(41.8980358, -90.5319724)
Crawford;2013;10;0.299937806;(42.0372125, -95.3819678)
Dallas;2013;10;0.143819647;(41.6848862, -94.0397374)
Davis;2013;10;0.028374772;(40.7476891, -92.4097173)
Decatur;2013;10;0.047711049;(40.7376827, -93.7862815)
Delaware;2013;10;0.124565031;(42.471211, -91.3673502)
Des Moines;2013;10;0.1553753;(40.9231829, -91.1814707)
Dickinson;2013;10;0.398106779;(43.3779848, -95.1508301)
Dubuque;2013;10;0.199246934;(42.468832, -90.8824564)
Emmet;2013;10;0.28869936;(43.3780225, -94.6784803)
Fayette;2013;10;0.158448293;(42.8625919, -91.8443207)
Floyd;2013;10;0.160120362;(43.0599208, -92.7890033)
Franklin;2013;10;0.100584428;(42.7325458, -93.262473)
Fremont;2013;10;0.003680713;(40.7455892, -95.6046765)
Greene;2013;10;0.069157021;(42.0362394, -94.3968356)
Grundy;2013;10;0.038151989;(42.4018651, -92.7914177)
Guthrie;2013;10;0.041973006;(41.6837548, -94.501055)
Hamilton;2013;10;0.14336897;(42.3837722, -93.7068085)
Hancock;2013;10;0.056894817;(43.0818861, -93.7342723)
Hardin;2013;10;0.20397019;(42.3838803, -93.2404025)
Harrison;2013;10;0.057375496;(41.6828528, -95.8169209)
Henry;2013;10;0.113663836;(40.9879383, -91.5445241)
Howard;2013;10;0.202069733;(43.3567673, -92.3171989)
Humboldt;2013;10;0.219222015;(42.7764686, -94.2071868)
Ida;2013;10;0.110644705;(42.3868747, -95.5134962)
Iowa;2013;10;0.282966398;(41.6863229, -92.065524)
Jackson;2013;10;0.102548437;(42.1717426, -90.5742294)
Jasper;2013;10;0.090136173;(41.6860394, -93.053765)
Jefferson;2013;10;0.076511508;(41.0317596, -91.9488774)
Johnson;2013;10;0.233110997;(41.6715511, -91.5880849)
Jones;2013;10;0.127667739;(42.1212397, -91.1314352)
Keokuk;2013;10;0.028119195;(41.336465, -92.1786426)
Kossuth;2013;10;0.252796267;(43.20413, -94.2067199)
Lee;2013;10;0.155775639;(40.6419764, -91.479264)
Linn;2013;10;0.25465956;(42.0789478, -91.5989646)
Louisa;2013;10;0.03160374;(41.2185073, -91.2596184)
Lucas;2013;10;0.117514391;(41.0293738, -93.3277207)
Lyon;2013;10;0.096148782;(43.380497, -96.2102924)
Madison;2013;10;0.095442973;(41.3307142, -94.0155619)
Mahaska;2013;10;0.093600536;(41.3352035, -92.6409094)
Marion;2013;10;0.128713723;(41.3344515, -93.0994367)
